,title,release_date,runtime,vote_count,vote_average,budget,revenue,profit,rating_category
1394,Donnie Brasco,1997-02-27,127,1147,7.4,35.0,41.954997,6.954996999999999,Good
1395,Resident Evil,2002-03-15,100,2065,6.4,33.0,102.984862,69.984862,Average
1396,Poltergeist,1982-06-04,114,794,7.0,10.7,122.2,111.5,Good
1397,The Ladykillers,2004-03-25,104,415,6.0,0.0,0.0,0.0,Average
1398,Max Payne,2008-10-15,100,613,5.2,35.0,85.416905,50.416905,Average
1399,In Time,2011-10-27,109,3417,6.7,40.0,173.930596,133.930596,Average
1400,The Back-Up Plan,2010-04-23,106,458,5.7,35.0,77.477008,42.477008,Average
1401,Something Borrowed,2011-05-05,112,296,5.9,35.0,59.901913,24.901913,Average
1402,Black Knight,2001-11-21,95,287,5.1,0.0,0.0,0.0,Average
1403,The Bad News Bears,1976-04-07,102,97,6.9,35.0,35.323292,0.32329200000000213,Average
1404,Street Fighter,1994-12-22,102,325,4.1,35.0,99.423521,64.423521,Poor
1405,The Pianist,2002-09-24,150,1864,8.0,35.0,120.072577,85.072577,Good
1406,The Nativity Story,2006-12-01,101,35,6.4,35.0,0.0,-35.0,Average
1407,House of Wax,2005-04-30,113,677,5.5,40.0,68.766121,28.766121,Average
1408,Closer,2004-12-01,104,811,6.7,27.0,115.505027,88.505027,Average
1409,J. Edgar,2011-11-09,137,741,6.0,35.0,84.60603,49.606030000000004,Average
1410,Mirrors,2008-08-15,110,485,6.0,35.0,72.436439,37.43643899999999,Average
1411,Queen of the Damned,2002-02-10,101,239,5.4,35.0,45.47911,10.479109999999999,Average
1412,Predator 2,1990-11-20,108,730,5.9,35.0,57.120318,22.120317999999997,Average
1413,Untraceable,2008-01-22,101,238,5.9,35.0,32.48341,-2.5165900000000008,Average
1414,Blast from the Past,1999-02-12,112,245,6.3,35.0,40.26302,5.263019999999997,Average
1415,Flash Gordon,1980-09-01,111,233,6.1,35.0,27.10796,-7.8920400000000015,Average
1416,Jersey Girl,2004-03-25,102,325,5.8,35.0,36.098382,1.0983820000000009,Average
1417,Alex Cross,2012-10-18,101,300,5.1,45.0,30.353232,-14.646768000000002,Average
1418,Midnight in the Garden of Good and Evil,1997-11-21,155,157,6.3,35.0,25.105255,-9.894745,Average
1419,Heist,2015-11-13,93,318,5.6,8.9,4.1,-4.800000000000001,Average
1420,Nanny McPhee and the Big Bang,2010-03-26,109,436,6.0,35.0,93.246388,58.246387999999996,Average
1421,Hoffa,1992-12-25,140,81,6.1,35.0,0.0,-35.0,Average
1422,The X Files: I Want to Believe,2008-07-24,104,523,5.5,30.0,68.369434,38.369434,Average
1423,Ella Enchanted,2004-04-09,96,437,5.9,31.0,27.388767,-3.6112329999999986,Average
1424,Concussion,2015-11-12,123,823,7.0,35.0,50.36379,15.363790000000002,Good
1425,Abduction,2011-09-22,106,961,5.6,35.0,82.087155,47.087154999999996,Average
1426,Valiant,2005-03-25,76,235,5.2,35.0,19.478106,-15.521894,Average
1427,Wonder Boys,2000-02-22,111,161,6.9,35.0,0.0,-35.0,Average
1428,Superhero Movie,2008-03-27,85,379,4.9,35.0,25.871834,-9.128166,Poor
1429,Broken City,2013-01-18,109,593,5.7,56.0,19.701164,-36.298836,Average
1430,Cursed,2005-02-25,97,167,5.1,35.0,19.294901,-15.705099,Average
1431,Premium Rush,2012-08-24,91,832,6.2,35.0,31.083599,-3.9164010000000005,Average
1432,Hot Pursuit,2015-05-08,87,647,5.4,35.0,51.680201,16.680200999999997,Average
1433,The Four Feathers,2002-09-08,132,159,6.5,35.0,29.882645,-5.117355,Average
1434,Parker,2013-01-23,118,1455,5.7,35.0,46.216641,11.216641000000003,Average
1435,Wimbledon,2004-09-13,98,293,6.0,31.0,41.512007,10.512006999999997,Average
1436,Furry Vengeance,2010-04-02,92,149,4.6,35.0,39.340177,4.340176999999997,Poor
1437,Bait,2012-09-05,93,191,5.3,30.0,0.0,-30.0,Average
1438,Krull,1983-07-29,117,129,5.8,27.0,16.51946,-10.480540000000001,Average
1439,Lions for Lambs,2007-10-22,92,216,6.0,35.0,63.215872,28.215871999999997,Average
1440,Flight of the Intruder,1991-01-18,115,31,5.7,35.0,0.0,-35.0,Average
1441,Walk Hard: The Dewey Cox Story,2007-12-21,96,212,6.6,35.0,18.317151,-16.682849,Average
1442,The Shipping News,2001-12-18,111,108,6.4,0.0,0.0,0.0,Average
1443,American Outlaws,2001-08-17,94,55,5.7,35.0,13.678913,-21.321087,Average
1444,The Young Victoria,2009-03-04,105,322,7.0,35.0,27.409889,-7.590111,Good
1445,Whiteout,2009-09-09,101,220,5.3,40.0,12.206028,-27.793972,Average
1446,The Tree of Life,2011-05-18,139,987,6.5,32.0,54.674226,22.674225999999997,Average
1447,Knock Off,1998-09-04,91,64,4.7,33.0,0.0,-33.0,Poor
1448,Sabotage,2014-03-28,110,555,5.5,35.0,17.508518,-17.491482,Average
1449,The Order,2003-09-05,102,91,4.8,35.0,11.560806,-23.439194,Poor
1450,Punisher: War Zone,2008-12-05,102,294,5.6,20.5,10.089373,-10.410627,Average
1451,Zoom,2006-08-11,83,135,4.9,35.0,12.506188,-22.493812,Poor
1452,The Walk,2015-09-30,123,1121,6.9,35.0,61.181942,26.181942,Average
1453,Warriors of Virtue,1997-05-02,103,9,4.7,0.0,0.0,0.0,Poor
1454,A Good Year,2006-09-09,118,357,6.5,35.0,42.064105,7.064104999999998,Average
1455,Radio Flyer,1992-02-21,114,53,6.6,35.0,4.651977,-30.348023,Average
1456,Bound by Honor,1993-02-05,180,115,7.7,35.0,0.0,-35.0,Good
1457,Smilla's Sense of Snow,1997-02-13,121,60,6.6,35.0,0.0,-35.0,Average
1458,Femme Fatale,2002-11-06,114,142,6.2,35.0,16.83891,-18.16109,Average
1459,Lion of the Desert,1981-04-17,173,34,7.4,35.0,0.0,-35.0,Good
1460,The Horseman on the Roof,1995-09-20,135,25,6.7,35.0,15.0,-20.0,Average
1461,Ride with the Devil,1999-11-24,138,49,6.6,38.0,0.635096,-37.364904,Average
1462,Biutiful,2010-10-20,148,291,7.0,0.0,25.147786,25.147786,Good
1463,Bandidas,2006-01-18,93,307,5.8,35.0,10.496317,-24.503683000000002,Average
1464,Black Water Transit,2009-05-13,100,0,0.0,0.0,0.0,0.0,Awful
1465,The Maze Runner,2014-09-10,113,5371,7.0,34.0,348.319861,314.319861,Good
1466,Unfinished Business,2015-03-05,91,320,5.0,35.0,14.431253,-20.568747000000002,Average
1467,The Age of Innocence,1993-09-17,139,169,7.0,34.0,32.25544,-1.7445599999999999,Good
1468,The Fountain,2006-09-06,96,827,6.8,35.0,15.30489,-19.69511,Average
1469,Chill Factor,1999-09-01,101,29,5.3,70.0,11.263966,-58.736034000000004,Average
1470,Stolen,2012-05-17,96,344,5.1,35.0,2.106557,-32.893443,Average
1471,Ponyo,2008-07-19,100,926,7.5,41.677699,187.479518,145.80181900000002,Good
1472,The Longest Ride,2015-04-09,128,1064,7.3,34.0,63.013281,29.013281,Good
1473,The Astronaut's Wife,1999-08-26,109,254,5.4,75.0,19.598588,-55.401412,Average
1474,I Dreamed of Africa,2000-05-05,114,18,5.3,34.0,0.0,-34.0,Average
1475,Playing for Keeps,2012-11-29,106,240,5.4,35.0,0.0,-35.0,Average
1476,Mandela: Long Walk to Freedom,2013-12-06,141,224,6.5,35.0,27.33,-7.670000000000002,Average
1477,Reds,1981-12-25,195,67,7.1,32.0,40.382659,8.382658999999997,Good
1478,A Few Good Men,1992-12-11,138,877,7.1,40.0,243.240178,203.240178,Good
1479,Exit Wounds,2001-03-13,101,110,5.3,50.0,79.958599,29.958599000000007,Average
1480,Big Momma's House,2000-05-31,98,506,5.6,30.0,173.959438,143.959438,Average
1481,Thunder and the House of Magic,2013-12-24,85,121,6.3,34.0,0.0,-34.0,Average
1482,The Darkest Hour,2011-12-22,89,469,4.8,30.0,64.626786,34.626785999999996,Poor
1483,Step Up Revolution,2012-07-26,99,663,6.7,33.0,140.470746,107.47074599999999,Average
1484,Snakes on a Plane,2006-08-06,105,497,5.1,33.0,62.022014,29.022014,Average
1485,The Watcher,2000-09-08,96,110,4.9,33.0,0.0,-33.0,Poor
1486,The Punisher,2004-04-15,124,766,6.1,33.0,54.700105,21.700105,Average
1487,Goal!: The Dream Begins,2005-06-06,118,238,6.6,30.0,27.610873,-2.3891269999999984,Average
1488,Safe,2012-04-16,94,799,6.3,30.0,40.346186,10.346186000000003,Average
1489,Pushing Tin,1999-04-23,124,116,5.7,33.0,0.0,-33.0,Average
1490,Return of the Jedi,1983-05-23,135,4665,7.9,32.35,572.7,540.35,Good
1491,Doomsday,2008-03-14,108,363,5.8,30.0,22.211426,-7.7885740000000006,Average
1492,The Reader,2008-12-10,124,813,7.2,32.0,113.01929,81.01929,Good
1493,Wanderlust,2012-02-23,98,394,5.3,35.0,24.159934,-10.840066,Average
1494,Elf,2003-10-09,97,987,6.4,32.0,173.398518,141.398518,Average
1495,Phenomenon,1996-07-05,123,323,6.2,32.0,152.036382,120.036382,Average
1496,Snow Dogs,2002-01-18,99,185,5.3,33.0,0.0,-33.0,Average
1497,Scrooged,1988-11-22,101,390,6.7,0.0,60.328,60.328,Average
1498,Nacho Libre,2006-06-16,92,359,5.6,32.0,80.197993,48.197993,Average
1499,Bridesmaids,2011-04-28,125,1661,6.5,32.5,288.383523,255.88352300000003,Average
1500,This Is the End,2013-06-12,107,2359,6.3,32.0,126.041322,94.041322,Average
1501,Stigmata,1999-09-10,103,242,6.0,29.0,50.041732,21.041732000000003,Average
1502,Men of Honor,2000-09-13,129,544,7.0,32.0,48.814909,16.814909,Good
1503,Takers,2010-08-26,107,394,6.0,32.0,69.055695,37.055695,Average
1504,The Big Wedding,2013-04-25,90,414,5.7,35.0,21.819348,-13.180651999999998,Average
1505,"Big Mommas: Like Father, Like Son",2011-02-16,107,313,5.3,32.0,83.615414,51.615414,Average
1506,Source Code,2011-03-30,93,2699,7.1,32.0,147.332697,115.332697,Good
1507,Alive,1993-01-15,120,374,6.7,32.0,36.733909,4.733908999999997,Average
1508,The Number 23,2007-02-23,101,1018,6.3,30.0,77.566815,47.566815000000005,Average
1509,The Young and Prodigious T.S. Spivet,2013-10-16,105,232,6.7,33.0,9.494789,-23.505211,Average
1510,1941,1979-12-13,113,143,5.6,35.0,31.755742,-3.2442579999999985,Average
1511,Dreamer: Inspired By a True Story,2005-09-10,106,67,6.3,0.0,0.0,0.0,Average
1512,A History of Violence,2005-09-23,96,832,6.9,32.0,60.740827,28.740827000000003,Average
1513,Transporter 2,2005-08-02,87,1061,6.2,32.0,85.167639,53.167638999999994,Average
1514,The Quick and the Dead,1995-02-09,107,427,6.3,32.0,18.55246,-13.44754,Average
1515,Laws of Attraction,2004-04-04,90,104,5.6,28.0,30.016165,2.016165000000001,Average
1516,Bringing Out the Dead,1999-10-22,121,225,6.6,32.0,0.0,-32.0,Average
1517,Repo Men,2010-03-18,111,620,6.2,32.0,18.409891,-13.590109000000002,Average
1518,Dragon Wars: D-War,2007-02-08,90,104,4.0,70.0,53.587404,-16.412596,Poor
1519,Bogus,1996-09-06,110,44,5.4,32.0,0.0,-32.0,Average
1520,The Incredible Burt Wonderstone,2013-03-14,100,724,5.3,30.0,27.437881,-2.562118999999999,Average
1521,Cats Don't Dance,1997-03-26,75,24,7.1,32.0,3.566637,-28.433363,Good
1522,Cradle Will Rock,1999-12-10,132,18,7.2,0.0,0.0,0.0,Good
1523,The Good German,2006-12-08,108,86,5.9,32.0,5.914908,-26.085092,Average
1524,George and the Dragon,2004-03-28,93,13,5.0,32.0,0.0,-32.0,Average
1525,Apocalypse Now,1979-08-15,153,2055,8.0,31.5,89.460381,57.960381,Good
1526,Going the Distance,2010-09-01,102,262,6.0,32.0,42.045846,10.045845999999997,Average
1527,Mr. Holland's Opus,1995-12-29,137,113,6.9,0.0,106.269971,106.269971,Average
1528,Criminal,2016-04-14,113,557,5.7,31.5,14.708696,-16.791304,Average
1529,Out of Africa,1985-12-20,161,279,7.0,31.0,128.499205,97.49920499999999,Good
1530,Flight,2012-11-02,138,2415,6.5,31.0,161.772375,130.772375,Average
1531,Moonraker,1979-06-26,126,541,5.9,34.0,210.308099,176.308099,Average
1532,The Grand Budapest Hotel,2014-02-26,99,4519,8.0,30.0,174.600318,144.600318,Good
1533,Hearts in Atlantis,2001-09-07,101,131,6.4,31.0,24.185781,-6.814219000000001,Average
1534,Arachnophobia,1990-08-09,103,433,6.2,31.0,53.20818,22.20818,Average
1535,Frequency,2000-04-28,118,462,7.0,31.0,68.106245,37.106245,Good
1536,Vacation,2015-07-28,99,1195,6.2,31.0,104.384188,73.384188,Average
1537,Get Shorty,1995-10-20,105,302,6.4,30.25,115.101622,84.851622,Average
1538,Chicago,2002-12-26,113,677,6.9,45.0,306.776732,261.776732,Average
1539,Big Daddy,1999-06-25,93,875,6.1,34.2,234.801895,200.601895,Average
1540,American Pie 2,2001-08-10,108,1344,6.0,30.0,287.553595,257.553595,Average
1541,Toy Story,1995-10-30,81,5269,7.7,30.0,373.554033,343.554033,Good
1542,Speed,1994-06-09,116,1783,6.8,30.0,350.448145,320.448145,Average
1543,The Vow,2012-02-05,104,1293,7.0,30.0,196.11457,166.11457,Good
1544,Extraordinary Measures,2010-01-21,105,89,6.0,31.0,15.134293,-15.865707,Average
1545,Remember the Titans,2000-09-29,113,821,7.4,30.0,136.706683,106.706683,Good
1546,The Hunt for Red October,1990-03-02,134,957,7.2,30.0,199.2,169.2,Good
1547,The Butler,2013-08-16,132,1101,7.2,25.0,115.922175,90.922175,Good
1548,DodgeBall: A True Underdog Story,2004-06-18,92,981,6.2,20.0,167.72231,147.72231,Average
1549,The Addams Family,1991-11-22,99,848,6.7,30.0,191.502426,161.502426,Average
1550,Ace Ventura: When Nature Calls,1995-11-10,90,1099,6.1,30.0,212.385533,182.385533,Average
1551,The Princess Diaries,2001-08-03,115,1023,6.5,37.0,165.335153,128.335153,Average
1552,The First Wives Club,1996-09-20,102,166,6.5,26.0,116.4,90.4,Average
1553,Se7en,1995-09-22,127,5765,8.1,33.0,327.311859,294.311859,Good
1554,District 9,2009-08-05,112,3382,7.3,30.0,210.819611,180.819611,Good
1555,The SpongeBob SquarePants Movie,2004-11-14,87,574,6.7,30.0,140.161792,110.16179199999999,Average
1556,Mystic River,2003-10-07,138,1422,7.6,25.0,156.82202,131.82202,Good
1557,Million Dollar Baby,2004-12-15,132,2439,7.7,30.0,216.763646,186.763646,Good
1558,Analyze This,1999-03-05,103,503,6.4,80.0,176.885658,96.885658,Average
1559,The Notebook,2004-06-25,123,3067,7.7,29.0,115.603229,86.603229,Good
1560,27 Dresses,2008-01-10,111,978,6.1,30.0,160.259319,130.259319,Average
1561,Hannah Montana: The Movie,2009-04-10,102,449,6.0,35.0,155.545279,120.545279,Average
1562,Rugrats in Paris: The Movie,2000-09-14,78,100,6.0,3e-05,0.000103,7.3e-05,Average
1563,The Prince of Tides,1991-12-25,132,56,5.9,30.0,74.787599,44.787599,Average
1564,Legends of the Fall,1994-12-16,133,619,7.2,30.0,160.638883,130.638883,Good
1565,Up in the Air,2009-09-05,109,1205,6.7,25.0,163.67,138.67,Average
1566,About Schmidt,2002-12-13,125,362,6.7,30.0,105.834556,75.834556,Average
1567,Warm Bodies,2013-01-31,97,2652,6.4,35.0,116.980662,81.980662,Average
1568,Looper,2012-09-26,118,4697,6.6,30.0,47.042,17.042,Average
1569,Down to Earth,2001-02-16,87,95,4.9,0.0,0.0,0.0,Poor
1570,Babe,1995-07-18,89,733,6.0,30.0,254.13491,224.13491,Average
1571,Hope Springs,2012-08-07,100,284,5.8,30.0,114.281051,84.281051,Average
1572,Forgetting Sarah Marshall,2008-04-17,111,1172,6.4,30.0,105.173115,75.173115,Average
1573,Four Brothers,2005-08-11,109,607,6.7,45.0,92.374674,47.374674,Average
1574,Baby Mama,2008-04-23,99,205,5.8,30.0,63.833449,33.833449,Average
1575,Hope Floats,1998-05-29,114,81,5.8,0.0,0.0,0.0,Average
1576,Bride Wars,2009-01-09,89,856,5.9,30.0,114.663461,84.663461,Average
1577,Without a Paddle,2004-08-20,95,214,5.3,19.0,69.631118,50.631118,Average
1578,13 Going on 30,2004-04-13,98,1204,6.3,37.0,96.455697,59.455697,Average
1579,Midnight in Paris,2011-05-11,94,1990,7.4,30.0,151.119219,121.11921899999999,Good
1580,The Nut Job,2014-01-17,85,319,5.5,0.0,0.0,0.0,Average
1581,Blow,2001-04-04,124,1317,7.4,53.0,83.282296,30.282296000000002,Good
1582,Message in a Bottle,1999-02-22,131,196,5.8,80.0,118.880016,38.880016,Average
1583,Star Trek V: The Final Frontier,1989-06-09,107,376,5.6,30.0,70.2,40.2,Average
1584,Like Mike,2002-07-03,99,100,5.7,30.0,0.0,-30.0,Average
1585,The Naked Gun 33⅓: The Final Insult,1994-03-18,83,521,6.3,30.0,51.132598,21.132598,Average
1586,A View to a Kill,1985-05-24,131,506,6.0,30.0,152.42796,122.42796000000001,Average
1587,The Curse of the Were-Rabbit,2005-09-04,85,643,6.8,30.0,192.452832,162.452832,Average
1588,P.S. I Love You,2007-11-15,126,977,6.9,30.0,156.835339,126.835339,Average
1589,Racing Stripes,2005-01-06,102,123,5.1,30.0,93.772522,63.772521999999995,Average
1590,Atonement,2007-08-29,123,1049,7.4,30.0,129.266061,99.26606100000001,Good
1591,Letters to Juliet,2010-05-14,105,796,6.6,30.0,0.0,-30.0,Average
1592,Black Rain,1989-09-22,125,243,6.2,30.0,45.892212,15.892212,Average
1593,The Three Stooges,2012-04-13,92,140,4.9,30.0,54.819301,24.819301000000003,Poor
1594,Corpse Bride,2005-09-09,77,1894,7.2,40.0,117.195061,77.195061,Good
1595,Glory Road,2006-01-13,118,144,7.2,0.0,42.647449,42.647449,Good
1596,Sicario,2015-09-17,121,2416,7.2,30.0,84.025816,54.025816000000006,Good
1597,Southpaw,2015-06-15,123,2067,7.3,30.0,91.709827,61.709827000000004,Good
1598,Drag Me to Hell,2009-03-15,99,966,6.2,30.0,90.810892,60.810891999999996,Average
1599,The Age of Adaline,2015-04-16,112,1990,7.4,25.0,65.663276,40.663275999999996,Good
1600,Secondhand Lions,2003-09-19,111,260,6.9,0.0,0.0,0.0,Average
1601,Step Up 3D,2010-08-04,107,582,6.6,30.0,159.291809,129.291809,Average
1602,Blue Crush,2002-08-08,104,159,5.6,25.0,51.842679,26.842678999999997,Average
1603,Stranger Than Fiction,2006-09-09,113,721,7.1,30.0,53.653224,23.653224,Good
1604,30 Days of Night,2007-10-17,113,767,6.2,30.0,75.505973,45.505973,Average
1605,The Cabin in the Woods,2012-04-12,95,2263,6.5,30.0,66.48608,36.48608,Average
1606,Meet the Spartans,2008-01-24,84,359,3.7,30.0,84.646831,54.646831000000006,Poor
1607,Midnight Run,1988-07-20,126,238,7.2,30.0,38.413606,8.413606000000001,Good
1608,The Running Man,1987-11-13,101,703,6.4,27.0,38.122105,11.122104999999998,Average
1609,Little Shop of Horrors,1986-12-19,94,384,6.6,25.0,38.748395,13.748395000000002,Average
1610,Hanna,2011-04-07,111,1263,6.5,30.0,63.782078,33.782078,Average
1611,Mortal Kombat: Annihilation,1997-11-21,95,221,3.8,30.0,51.376861,21.376860999999998,Poor
1612,Larry Crowne,2011-06-30,98,359,5.7,30.0,36.160375,6.160375000000002,Average
1613,Carrie,2013-10-16,100,1463,5.8,30.0,82.394288,52.394288,Average
1614,Take the Lead,2006-03-17,108,162,6.6,30.0,34.742066,4.742066000000001,Average
1615,Gridiron Gang,2006-09-15,125,206,6.5,30.0,41.480851,11.480851000000001,Average
1616,What's the Worst That Could Happen?,2001-05-31,94,66,5.1,45.0,0.0,-45.0,Average
1617,9,2009-08-19,79,1262,6.6,30.0,48.428063,18.428063,Average
1618,Side Effects,2013-02-07,106,1323,6.4,30.0,63.372757,33.372757,Average
1619,The Prince & Me,2004-03-28,111,278,5.9,0.0,0.0,0.0,Average
1620,Winnie the Pooh,2011-04-13,63,258,6.8,30.0,14.46,-15.54,Average
1621,Dumb and Dumberer: When Harry Met Lloyd,2003-06-13,85,210,4.1,19.0,39.267515,20.267515000000003,Poor
1622,Bulworth,1998-05-15,108,66,6.3,30.0,29.202884,-0.797115999999999,Average
1623,Get on Up,2014-08-01,139,158,6.4,0.0,31.911598,31.911598,Average
1624,One True Thing,1998-09-18,127,27,6.2,0.0,0.0,0.0,Average
1625,Virtuosity,1995-08-04,106,163,5.4,30.0,24.048,-5.952000000000002,Average
1626,My Super Ex-Girlfriend,2006-06-20,95,442,4.8,0.0,60.896147,60.896147,Poor
1627,Deliver Us from Evil,2014-07-01,118,690,5.9,30.0,0.0,-30.0,Average
1628,Sanctum,2011-02-03,108,339,5.8,30.0,108.60931,78.60931,Average
1629,Little Black Book,2004-08-06,111,112,5.2,35.0,22.034832,-12.965167999999998,Average
1630,The Five-Year Engagement,2012-04-27,124,457,5.7,30.0,53.909751,23.909751,Average
1631,Mr. 3000,2004-06-15,104,66,5.0,30.0,21.800302,-8.199698000000001,Average
1632,The Next Three Days,2010-11-18,133,905,6.9,30.0,51.148651,21.148651,Average
1633,Ultraviolet,2006-03-03,87,458,4.8,30.0,31.070211,1.0702110000000005,Poor
1634,Assault on Precinct 13,2005-01-19,109,311,6.0,30.0,35.29447,5.294469999999997,Average
1635,The Replacement Killers,1998-02-06,87,127,6.0,30.0,19.204929,-10.795071,Average
1636,Fled,1996-07-19,98,47,5.2,25.0,17.193231,-7.806768999999999,Average
1637,Eight Legged Freaks,2002-07-17,99,295,5.4,0.0,0.0,0.0,Average
1638,Love & Other Drugs,2010-11-22,112,1233,6.6,30.0,102.820008,72.820008,Average
1639,88 Minutes,2007-02-14,108,313,5.7,30.0,16.930884,-13.069116000000001,Average
1640,North Country,2005-02-12,126,125,6.8,35.0,25.224242,-9.775758,Average
1641,The Whole Ten Yards,2004-04-07,98,278,5.5,40.0,26.155781,-13.844218999999999,Average
1642,Splice,2009-10-06,104,671,5.5,26.0,0.0,-26.0,Average
1643,Howard the Duck,1986-08-01,110,221,5.1,37.0,37.962774,0.9627740000000031,Average
1644,Pride and Glory,2008-09-09,130,240,6.3,30.0,31.148328,1.1483279999999993,Average
1645,The Cave,2005-08-25,97,202,5.1,30.0,15.007991,-14.992009,Average
1646,Alex & Emma,2003-06-16,96,68,5.0,30.0,15.368897,-14.631103,Average
1647,Wicker Park,2004-09-03,114,157,6.7,30.0,13.001257,-16.998742999999997,Average
1648,Fright Night,2011-08-18,106,603,6.0,17.0,24.922237,7.922236999999999,Average
1649,The New World,2005-12-25,135,330,6.4,30.0,30.536013,0.5360130000000005,Average
1650,Wing Commander,1999-03-11,100,72,4.0,30.0,0.0,-30.0,Poor
1651,In Dreams,1999-01-15,100,44,5.4,0.0,0.0,0.0,Average
1652,Dragonball Evolution,2009-04-01,85,462,2.9,100.0,0.0,-100.0,Awful
1653,The Last Stand,2013-01-12,107,1266,5.7,30.0,0.0,-30.0,Average
1654,Godsend,2004-04-30,102,114,4.7,25.0,30.114487,5.1144870000000004,Poor
1655,Chasing Liberty,2004-01-09,111,152,6.1,23.0,1.2e-05,-22.999988,Average
1656,Hoodwinked Too! Hood VS. Evil,2011-04-29,86,131,4.8,30.0,13.521829,-16.478171,Poor
1657,An Unfinished Life,2005-09-09,108,161,6.7,30.0,18.618284,-11.381716,Average
1658,The Imaginarium of Doctor Parnassus,2009-10-01,123,869,6.3,30.0,64.352607,34.352607000000006,Average
1659,Barney's Version,2010-10-26,134,129,7.2,30.0,8.454301,-21.545699,Good
1660,Runner Runner,2013-09-24,91,543,5.5,30.0,62.616646,32.616646,Average
1661,Antitrust,2001-01-12,108,153,5.8,30.0,18.19561,-11.804390000000001,Average
1662,Glory,1989-12-15,122,383,7.4,18.0,26.828365,8.828365000000002,Good
1663,Once Upon a Time in America,1984-02-16,229,1069,8.2,30.0,0.0,-30.0,Good
1664,Dead Man Down,2013-03-08,118,638,5.9,0.0,18.074539,18.074539,Average
1665,The Merchant of Venice,2004-09-03,138,144,6.7,0.0,0.0,0.0,Average
1666,The Good Thief,2003-04-03,108,31,6.0,0.0,0.0,0.0,Average
1667,Supercross,2005-08-16,80,29,5.4,0.0,3.10255,3.10255,Average
